Antecedent,Consequent,Support,Confidence,Lift,Count
bataille accessoires,inquiétude accessoires,0.0010426441455531226,0.1333333333333333,13.604255319148933,10
inquiétude accessoires,bataille accessoires,0.0010426441455531226,0.10638297872340424,13.604255319148933,10
exprimer jouets & enfants,promettre jouets & enfants,0.0013554373892190595,0.1262135922330097,13.601287225919059,13
promettre jouets & enfants,exprimer jouets & enfants,0.0013554373892190595,0.14606741573033707,13.601287225919057,13
réclamer accessoires,parce que accessoires,0.0012511729746637473,0.13186813186813187,13.599432825239276,12
parce que accessoires,réclamer accessoires,0.0012511729746637473,0.12903225806451613,13.599432825239276,12
fuir alimentation,près alimentation,0.0009383797309978105,0.13043478260869565,13.597826086956522,9
franc auto & moto,voyager auto & moto,0.0012511729746637473,0.11764705882352941,13.594613749114105,12
voyager auto & moto,franc auto & moto,0.0012511729746637473,0.14457831325301207,13.594613749114105,12
si téléphonie,dangereux téléphonie,0.0015639662183296842,0.15306122448979595,13.592687074829934,15
dangereux téléphonie,si téléphonie,0.0015639662183296842,0.1388888888888889,13.592687074829934,15
valoir pet care,esprit pet care,0.0013554373892190595,0.14444444444444443,13.582026143790848,13
esprit pet care,valoir pet care,0.0013554373892190595,0.12745098039215685,13.582026143790848,13
en sacs & bagages,libre sacs & bagages,0.0014597018037743718,0.1443298969072165,13.571255306246211,14
cent informatique,fidèle informatique,0.0014597018037743718,0.1443298969072165,13.571255306246211,14
surprendre pet care,phrase pet care,0.0014597018037743718,0.1443298969072165,13.571255306246211,14
fonder chaussettes & lingerie,chaud chaussettes & lingerie,0.0014597018037743718,0.1443298969072165,13.571255306246211,14
phrase pet care,surprendre pet care,0.0014597018037743718,0.1372549019607843,13.571255306246208,14
libre sacs & bagages,en sacs & bagages,0.0014597018037743718,0.1372549019607843,13.571255306246208,14
chaud chaussettes & lingerie,fonder chaussettes & lingerie,0.0014597018037743718,0.1372549019607843,13.571255306246208,14
fidèle informatique,cent informatique,0.0014597018037743718,0.1372549019607843,13.571255306246208,14
fatigue alimentation,énergie alimentation,0.001146908560108435,0.11458333333333333,13.567515432098764,11
énergie alimentation,fatigue alimentation,0.001146908560108435,0.13580246913580246,13.567515432098764,11
énergie alimentation,obtenir alimentation,0.001146908560108435,0.13580246913580246,13.567515432098764,11
visage maison & jardin,françois maison & jardin,0.001146908560108435,0.11458333333333333,13.567515432098764,11
françois maison & jardin,visage maison & jardin,0.001146908560108435,0.13580246913580246,13.567515432098764,11
obtenir alimentation,énergie alimentation,0.001146908560108435,0.11458333333333333,13.567515432098764,11
ou informatique,tromper informatique,0.0014597018037743718,0.14285714285714288,13.56577086280057,14
tromper informatique,ou informatique,0.0014597018037743718,0.13861386138613863,13.565770862800568,14
veiller jouets & enfants,devoir jouets & enfants,0.0013554373892190595,0.11304347826086956,13.552500000000002,13
devoir jouets & enfants,veiller jouets & enfants,0.0013554373892190595,0.1625,13.5525,13
dehors pet care,long pet care,0.0013554373892190595,0.1313131313131313,13.54219615509938,13
long pet care,dehors pet care,0.0013554373892190595,0.13978494623655913,13.54219615509938,13
forcer art & crafts,libre art & crafts,0.0014597018037743718,0.12844036697247707,13.537050105857446,14
libre art & crafts,forcer art & crafts,0.0014597018037743718,0.15384615384615385,13.537050105857446,14
soleil chaussures,doute chaussures,0.0016682306328849963,0.15384615384615385,13.537050105857446,16
doute chaussures,soleil chaussures,0.0016682306328849963,0.14678899082568808,13.537050105857446,16
pièce pet care,envoyer pet care,0.001876759461995621,0.1651376146788991,13.537050105857446,18
envoyer pet care,pièce pet care,0.001876759461995621,0.15384615384615385,13.537050105857446,18
habitant accessoires,inquiétude accessoires,0.0013554373892190595,0.1326530612244898,13.534845853234913,13
demeurer jouets & enfants,serrer jouets & enfants,0.0013554373892190595,0.13829787234042554,13.534845853234913,13
serrer jouets & enfants,demeurer jouets & enfants,0.0013554373892190595,0.1326530612244898,13.534845853234913,13
inquiétude accessoires,habitant accessoires,0.0013554373892190595,0.13829787234042554,13.534845853234913,13
taire sports & loisirs,émotion sports & loisirs,0.0013554373892190595,0.13541666666666666,13.528971354166664,13
émotion sports & loisirs,taire sports & loisirs,0.0013554373892190595,0.13541666666666666,13.528971354166664,13
surprendre pet care,envoyer pet care,0.0016682306328849963,0.16494845360824742,13.521543748347872,16
envoyer pet care,surprendre pet care,0.0016682306328849963,0.13675213675213674,13.52154374834787,16
fenêtre maison & jardin,convenir maison & jardin,0.0014597018037743718,0.15217391304347827,13.51388888888889,14
convenir maison & jardin,fenêtre maison & jardin,0.0014597018037743718,0.12962962962962962,13.51388888888889,14
ouvrage art & crafts,détacher art & crafts,0.001146908560108435,0.11827956989247311,13.504992319508448,11
plaine mode & vêtements,douceur mode & vêtements,0.001146908560108435,0.11827956989247311,13.504992319508448,11
détacher art & crafts,ouvrage art & crafts,0.001146908560108435,0.13095238095238093,13.504992319508446,11
douceur mode & vêtements,plaine mode & vêtements,0.001146908560108435,0.13095238095238093,13.504992319508446,11
silencieux bijoux,femme bijoux,0.0015639662183296842,0.15625,13.500844594594595,15
femme bijoux,silencieux bijoux,0.0015639662183296842,0.13513513513513514,13.500844594594595,15
obtenir alimentation,paquet alimentation,0.0010426441455531226,0.10416666666666666,13.500844594594593,10
paquet alimentation,obtenir alimentation,0.0010426441455531226,0.13513513513513511,13.500844594594591,10
habitant accessoires,d'abord accessoires,0.0012511729746637473,0.12244897959183675,13.498944405348347,12
d'abord accessoires,habitant accessoires,0.0012511729746637473,0.13793103448275862,13.498944405348347,12
entraîner livres & médias,grain livres & médias,0.0013554373892190595,0.1238095238095238,13.493831168831168,13
sourd accessoires,extraordinaire accessoires,0.0013554373892190595,0.1238095238095238,13.493831168831168,13
grain livres & médias,entraîner livres & médias,0.0013554373892190595,0.1477272727272727,13.493831168831166,13
extraordinaire accessoires,sourd accessoires,0.0013554373892190595,0.1477272727272727,13.493831168831166,13
cacher sacs & bagages,payer sacs & bagages,0.001146908560108435,0.12941176470588237,13.491176470588238,11
payer sacs & bagages,cacher sacs & bagages,0.001146908560108435,0.11956521739130435,13.491176470588236,11
brûler art & crafts,sommet art & crafts,0.001146908560108435,0.1111111111111111,13.48945147679325,11
surprendre accessoires,attitude accessoires,0.0009383797309978105,0.1139240506329114,13.48945147679325,9
fenêtre mode & vêtements,signifier mode & vêtements,0.0009383797309978105,0.1139240506329114,13.48945147679325,9
attitude accessoires,surprendre accessoires,0.0009383797309978105,0.1111111111111111,13.48945147679325,9
signifier mode & vêtements,fenêtre mode & vêtements,0.0009383797309978105,0.1111111111111111,13.48945147679325,9
sommet art & crafts,brûler art & crafts,0.001146908560108435,0.13924050632911392,13.489451476793247,11
arracher informatique,vague informatique,0.0012511729746637473,0.12371134020618557,13.483130271790067,12
vague informatique,arracher informatique,0.0012511729746637473,0.13636363636363638,13.483130271790067,12
choix sacs & bagages,vide sacs & bagages,0.001146908560108435,0.12087912087912088,13.480833120368006,11
vide sacs & bagages,choix sacs & bagages,0.001146908560108435,0.12790697674418605,13.480833120368004,11
en beauté & santé,vers beauté & santé,0.0016682306328849963,0.1391304347826087,13.478787878787879,16
vers beauté & santé,en beauté & santé,0.0016682306328849963,0.1616161616161616,13.478787878787877,16
argent gaming,vous gaming,0.0014597018037743718,0.14893617021276595,13.47591328783621,14
vous gaming,argent gaming,0.0014597018037743718,0.1320754716981132,13.47591328783621,14
armer téléphonie,bras téléphonie,0.0014597018037743718,0.14893617021276595,13.47591328783621,14
bras téléphonie,armer téléphonie,0.0014597018037743718,0.1320754716981132,13.47591328783621,14
souvent mode & vêtements,ignorer mode & vêtements,0.0014597018037743718,0.1320754716981132,13.47591328783621,14
ignorer mode & vêtements,souvent mode & vêtements,0.0014597018037743718,0.14893617021276595,13.47591328783621,14
court beauté & santé,au beauté & santé,0.001146908560108435,0.125,13.47050561797753,11
au beauté & santé,court beauté & santé,0.001146908560108435,0.12359550561797754,13.47050561797753,11
gagner mode & vêtements,de mode & vêtements,0.0014597018037743718,0.13333333333333333,13.461052631578948,14
de mode & vêtements,gagner mode & vêtements,0.0014597018037743718,0.1473684210526316,13.461052631578948,14
vérité montres,tel montres,0.0015639662183296842,0.1388888888888889,13.455387205387206,15
tel montres,vérité montres,0.0015639662183296842,0.15151515151515152,13.455387205387206,15
chez art & crafts,ouvrage art & crafts,0.0012511729746637473,0.13043478260869568,13.451612903225808,12
montrer livres & médias,soi livres & médias,0.0012511729746637473,0.12903225806451613,13.451612903225808,12
soi livres & médias,montrer livres & médias,0.0012511729746637473,0.13043478260869568,13.451612903225808,12
ouvrage art & crafts,chez art & crafts,0.0012511729746637473,0.12903225806451613,13.451612903225808,12
gens jouets & enfants,devoir jouets & enfants,0.0012511729746637473,0.11214953271028039,13.445327102803741,12
devoir jouets & enfants,gens jouets & enfants,0.0012511729746637473,0.15000000000000002,13.445327102803741,12
gens jouets & enfants,souhaiter jouets & enfants,0.0015639662183296842,0.14018691588785048,13.44532710280374,15
souhaiter jouets & enfants,gens jouets & enfants,0.0015639662183296842,0.15,13.445327102803738,15
nom téléphonie,ressembler téléphonie,0.0014597018037743718,0.15555555555555556,13.44084084084084,14
ressembler téléphonie,nom téléphonie,0.0014597018037743718,0.12612612612612611,13.440840840840838,14
parfaitement gaming,vous gaming,0.0015639662183296842,0.14851485148514854,13.437791892396788,15
vous gaming,parfaitement gaming,0.0015639662183296842,0.14150943396226415,13.437791892396787,15
apprendre art & crafts,l'une art & crafts,0.0009383797309978105,0.12328767123287672,13.436955168119553,9
l'une art & crafts,apprendre art & crafts,0.0009383797309978105,0.10227272727272728,13.436955168119553,9
bas gaming,poser gaming,0.0016682306328849963,0.1568627450980392,13.432773109243698,16
bas gaming,de gaming,0.0016682306328849963,0.1568627450980392,13.432773109243698,16
fidèle informatique,mettre informatique,0.0013554373892190595,0.12745098039215685,13.432773109243696,13
mettre informatique,fidèle informatique,0.0013554373892190595,0.14285714285714285,13.432773109243696,13
chaîne sacs & bagages,genre sacs & bagages,0.0012511729746637473,0.14285714285714285,13.432773109243696,12
genre sacs & bagages,chaîne sacs & bagages,0.0012511729746637473,0.11764705882352941,13.432773109243696,12
poser gaming,bas gaming,0.0016682306328849963,0.14285714285714285,13.432773109243696,16
compte montres,monsieur montres,0.0013554373892190595,0.14285714285714285,13.432773109243696,13
monsieur montres,compte montres,0.0013554373892190595,0.12745098039215685,13.432773109243696,13
qualité accessoires,dégager accessoires,0.0010426441455531226,0.11904761904761903,13.432773109243696,10
inspirer électronique,cuisine électronique,0.0013554373892190595,0.14285714285714285,13.432773109243696,13
cuisine électronique,inspirer électronique,0.0013554373892190595,0.12745098039215685,13.432773109243696,13
de gaming,bas gaming,0.0016682306328849963,0.14285714285714285,13.432773109243696,16
dégager accessoires,qualité accessoires,0.0010426441455531226,0.1176470588235294,13.432773109243694,10
rouge livres & médias,soi livres & médias,0.0013554373892190595,0.12871287128712872,13.41831683168317,13
soi livres & médias,rouge livres & médias,0.0013554373892190595,0.14130434782608695,13.418316831683168,13
discussion beauté & santé,temps beauté & santé,0.001146908560108435,0.11458333333333333,13.402057926829269,11
temps beauté & santé,discussion beauté & santé,0.001146908560108435,0.13414634146341464,13.402057926829269,11
coeur jouets & enfants,demeurer jouets & enfants,0.001146908560108435,0.11458333333333333,13.402057926829269,11
demeurer jouets & enfants,coeur jouets & enfants,0.001146908560108435,0.13414634146341464,13.402057926829269,11
ouvrage art & crafts,presque art & crafts,0.0010426441455531226,0.1075268817204301,13.393380812735652,10
presque art & crafts,ouvrage art & crafts,0.0010426441455531226,0.12987012987012986,13.39338081273565,10
soulever sports & loisirs,couper sports & loisirs,0.0013554373892190595,0.1368421052631579,13.392373791621914,13
