CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST002175,296,5,512.3,1,2,3,123,At Risk
CUST002176,484,3,225.9,1,1,1,111,Lost
CUST002177,1,5,480.27,4,2,2,422,Potential Loyalists
CUST002178,72,6,672.38,3,3,4,334,Champions
CUST002179,145,4,419.41,2,2,2,222,Need Attention
CUST002180,128,6,471.58,2,3,2,232,Need Attention
CUST002181,597,1,34.34,1,1,1,111,Lost
CUST002182,207,5,764.0699999999999,2,2,4,224,Need Attention
CUST002183,7,5,576.79,4,2,3,423,Potential Loyalists
CUST002184,269,3,386.59000000000003,1,1,2,112,Lost
CUST002185,106,3,257.17,3,1,1,311,Dormant
CUST002186,20,6,637.0500000000001,4,3,3,433,Champions
CUST002187,211,7,701.6,2,4,4,244,Loyal Customers
CUST002188,42,7,706.27,4,4,4,444,Champions
CUST002189,75,9,780.46,3,4,4,344,Champions
CUST002190,302,6,513.34,1,3,3,133,Loyal Customers
CUST002191,427,3,321.59000000000003,1,1,1,111,Lost
CUST002192,167,4,330.45,2,2,1,221,Need Attention
CUST002193,148,7,796.4000000000001,2,4,4,244,Loyal Customers
CUST002194,109,6,635.62,3,3,3,333,Champions
CUST002195,559,2,177.2,1,1,1,111,Lost
CUST002196,489,4,416.86,1,2,2,122,At Risk
CUST002197,310,3,464.22,1,1,2,112,Lost
CUST002198,321,2,186.10000000000002,1,1,1,111,Lost
CUST002199,34,5,407.66999999999996,4,2,2,422,Potential Loyalists
CUST002200,183,3,225.79999999999998,2,1,1,211,Dormant
CUST002201,44,7,665.6899999999999,4,4,4,444,Champions
CUST002202,111,5,595.74,2,2,3,223,Need Attention
CUST002203,36,3,376.44,4,1,2,412,Dormant
CUST002204,291,3,478.52,1,1,2,112,Lost
CUST002205,113,4,382.03000000000003,2,2,2,222,Need Attention
CUST002206,501,2,253.75,1,1,1,111,Lost
CUST002207,637,1,93.71,1,1,1,111,Lost
CUST002208,57,3,268.56,3,1,1,311,Dormant
CUST002209,2,9,881.85,4,4,4,444,Champions
CUST002210,146,6,586.69,2,3,3,233,Loyal Customers
CUST002211,92,8,815.94,3,4,4,344,Champions
CUST002212,237,3,349.0,1,1,2,112,Lost
CUST002213,190,10,1220.03,2,4,4,244,Loyal Customers
CUST002214,48,8,848.42,3,4,4,344,Champions
CUST002215,99,5,518.18,3,2,3,323,Potential Loyalists
CUST002216,32,5,623.56,4,2,3,423,Potential Loyalists
CUST002217,252,4,396.21999999999997,1,2,2,122,At Risk
CUST002218,32,6,464.46999999999997,4,3,2,432,Potential Loyalists
CUST002219,171,3,360.29,2,1,2,212,Dormant
CUST002220,273,4,456.9,1,2,2,122,At Risk
CUST002221,27,7,790.68,4,4,4,444,Champions
CUST002222,180,9,868.95,2,4,4,244,Loyal Customers
CUST002223,96,4,440.11,3,2,2,322,Potential Loyalists
CUST002224,5,8,717.52,4,4,4,444,Champions
CUST002225,44,4,437.15999999999997,4,2,2,422,Potential Loyalists
CUST002226,17,6,689.63,4,3,4,434,Champions
CUST002227,81,12,1435.8200000000002,3,4,4,344,Champions
CUST002228,520,1,148.14,1,1,1,111,Lost
CUST002229,346,4,384.94,1,2,2,122,At Risk
CUST002230,498,4,389.49,1,2,2,122,At Risk
CUST002231,263,2,154.56,1,1,1,111,Lost
CUST002232,23,3,279.45,4,1,1,411,Dormant
CUST002233,64,4,391.26,3,2,2,322,Potential Loyalists
CUST002234,74,3,278.40999999999997,3,1,1,311,Dormant
CUST002235,336,4,338.39,1,2,2,122,At Risk
CUST002236,279,4,451.97,1,2,2,122,At Risk
CUST002237,56,4,508.85,3,2,3,323,Potential Loyalists
CUST002238,109,3,351.78,3,1,2,312,Dormant
CUST002239,132,4,392.71000000000004,2,2,2,222,Need Attention
CUST002240,715,1,120.96,1,1,1,111,Lost
CUST002241,112,4,373.96000000000004,2,2,2,222,Need Attention
CUST002242,348,4,415.20000000000005,1,2,2,122,At Risk
CUST002243,148,6,660.71,2,3,3,233,Loyal Customers
CUST002244,73,5,487.42,3,2,2,322,Potential Loyalists
CUST002245,79,4,387.35,3,2,2,322,Potential Loyalists
CUST002246,48,5,554.22,3,2,3,323,Potential Loyalists
CUST002247,335,3,247.05,1,1,1,111,Lost
CUST002248,49,8,581.02,3,4,3,343,Champions
CUST002249,112,4,342.63,2,2,2,222,Need Attention
CUST002250,352,4,368.55,1,2,2,122,At Risk
CUST002251,92,4,452.75,3,2,2,322,Potential Loyalists
CUST002252,102,2,168.7,3,1,1,311,Dormant
CUST002253,211,4,489.49,2,2,2,222,Need Attention
CUST002254,43,4,429.29,4,2,2,422,Potential Loyalists
CUST002255,90,7,777.61,3,4,4,344,Champions
CUST002256,127,9,834.75,2,4,4,244,Loyal Customers
CUST002257,68,4,426.8,3,2,2,322,Potential Loyalists
CUST002258,92,6,536.92,3,3,3,333,Champions
CUST002259,578,2,184.84,1,1,1,111,Lost
CUST002260,149,6,720.21,2,3,4,234,Loyal Customers
CUST002261,212,2,331.1,2,1,1,211,Dormant
CUST002262,113,2,192.92,2,1,1,211,Dormant
CUST002263,123,4,577.9300000000001,2,2,3,223,Need Attention
CUST002264,136,3,303.41,2,1,1,211,Dormant
CUST002265,66,3,277.41999999999996,3,1,1,311,Dormant
CUST002266,51,4,309.36,3,2,1,321,Need Attention
CUST002267,68,7,508.8,3,4,3,343,Champions
CUST002268,127,8,720.69,2,4,4,244,Loyal Customers
CUST002269,400,3,291.31,1,1,1,111,Lost
CUST002270,544,1,128.5,1,1,1,111,Lost
CUST002271,85,8,828.54,3,4,4,344,Champions
CUST002272,243,3,161.8,1,1,1,111,Lost
CUST002273,111,3,254.32,2,1,1,211,Dormant
CUST002274,484,2,188.06,1,1,1,111,Lost
CUST002275,211,6,554.68,2,3,3,233,Loyal Customers
CUST002276,6,4,370.3,4,2,2,422,Potential Loyalists
CUST002277,71,5,416.48,3,2,2,322,Potential Loyalists
CUST002278,132,4,512.49,2,2,3,223,Need Attention
CUST002279,575,5,495.9,1,2,3,123,At Risk
CUST002280,247,2,192.46,1,1,1,111,Lost
CUST002281,143,4,401.90999999999997,2,2,2,222,Need Attention
CUST002282,237,4,486.25,1,2,2,122,At Risk
CUST002283,504,4,418.68,1,2,2,122,At Risk
CUST002284,187,4,417.28,2,2,2,222,Need Attention
CUST002285,25,9,784.7,4,4,4,444,Champions
CUST002286,203,4,393.61,2,2,2,222,Need Attention
CUST002287,78,2,132.76,3,1,1,311,Dormant
CUST002288,190,4,301.05,2,2,1,221,Need Attention
CUST002289,134,3,371.95,2,1,2,212,Dormant
CUST002290,138,4,334.47,2,2,1,221,Need Attention
CUST002291,34,10,893.3,4,4,4,444,Champions
CUST002292,53,8,722.0,3,4,4,344,Champions
CUST002293,93,7,781.74,3,4,4,344,Champions
CUST002294,272,2,210.05,1,1,1,111,Lost
CUST002295,39,6,777.19,4,3,4,434,Champions
CUST002296,10,5,369.83,4,2,2,422,Potential Loyalists
CUST002297,604,2,208.3,1,1,1,111,Lost
CUST002298,5,3,216.71,4,1,1,411,Dormant
CUST002299,127,6,577.73,2,3,3,233,Loyal Customers
CUST002300,19,4,416.36,4,2,2,422,Potential Loyalists
CUST002301,93,6,738.02,3,3,4,334,Champions
CUST002302,421,3,379.61,1,1,2,112,Lost
CUST002303,148,5,624.84,2,2,3,223,Need Attention
CUST002304,11,3,434.53000000000003,4,1,2,412,Dormant
CUST002305,383,4,428.43,1,2,2,122,At Risk
CUST002306,98,3,316.55,3,1,1,311,Dormant
CUST002307,7,5,431.0,4,2,2,422,Potential Loyalists
CUST002308,42,5,405.94,4,2,2,422,Potential Loyalists
CUST002309,126,5,518.96,2,2,3,223,Need Attention
CUST002310,83,9,941.4,3,4,4,344,Champions
CUST002311,307,2,145.29000000000002,1,1,1,111,Lost
CUST002312,3,8,903.65,4,4,4,444,Champions
CUST002313,286,3,365.03,1,1,2,112,Lost
CUST002314,124,7,833.86,2,4,4,244,Loyal Customers
CUST002315,43,6,621.52,4,3,3,433,Champions
CUST002316,223,8,894.51,1,4,4,144,Loyal Customers
CUST002317,112,4,372.13,2,2,2,222,Need Attention
CUST002318,132,7,715.53,2,4,4,244,Loyal Customers
CUST002319,58,5,463.88,3,2,2,322,Potential Loyalists
CUST002320,62,4,491.68,3,2,3,323,Potential Loyalists
CUST002321,402,3,250.14999999999998,1,1,1,111,Lost
CUST002322,180,4,304.22,2,2,1,221,Need Attention
CUST002323,27,3,326.56,4,1,1,411,Dormant
CUST002324,193,6,545.06,2,3,3,233,Loyal Customers
CUST002325,84,8,851.14,3,4,4,344,Champions
CUST002326,185,3,329.0,2,1,1,211,Dormant
CUST002327,132,5,538.1700000000001,2,2,3,223,Need Attention
CUST002328,100,6,647.77,3,3,3,333,Champions
CUST002329,185,6,528.06,2,3,3,233,Loyal Customers
CUST002330,169,2,223.57,2,1,1,211,Dormant
CUST002331,178,4,313.06,2,2,1,221,Need Attention
CUST002332,288,4,427.65000000000003,1,2,2,122,At Risk
CUST002333,18,4,353.64,4,2,2,422,Potential Loyalists
CUST002334,243,3,260.73,1,1,1,111,Lost
CUST002335,50,4,302.18,3,2,1,321,Need Attention
CUST002336,93,9,893.87,3,4,4,344,Champions
CUST002337,206,6,472.98,2,3,2,232,Need Attention
CUST002338,110,2,220.72,2,1,1,211,Dormant
CUST002339,34,5,365.88,4,2,2,422,Potential Loyalists
CUST002340,46,3,365.45,3,1,2,312,Dormant
CUST002341,9,5,413.89,4,2,2,422,Potential Loyalists
CUST002342,545,3,288.19,1,1,1,111,Lost
CUST002343,219,5,383.25,1,2,2,122,At Risk
CUST002344,42,7,609.09,4,4,3,443,Champions
CUST002345,151,10,1098.35,2,4,4,244,Loyal Customers
CUST002346,18,3,255.79999999999998,4,1,1,411,Dormant
CUST002347,372,3,248.2,1,1,1,111,Lost
CUST002348,79,3,395.83000000000004,3,1,2,312,Dormant
CUST002349,70,4,282.65,3,2,1,321,Need Attention
CUST002350,44,6,621.9599999999999,4,3,3,433,Champions
CUST002351,211,3,288.02,2,1,1,211,Dormant
CUST002352,243,1,137.73,1,1,1,111,Lost
CUST002353,137,5,453.98,2,2,2,222,Need Attention
CUST002354,65,9,850.17,3,4,4,344,Champions
CUST002355,257,2,106.47,1,1,1,111,Lost
CUST002356,38,6,485.57,4,3,2,432,Potential Loyalists
CUST002357,99,3,247.73,3,1,1,311,Dormant
CUST002358,453,3,313.29999999999995,1,1,1,111,Lost
CUST002359,204,6,638.49,2,3,3,233,Loyal Customers
CUST002360,149,1,64.85000000000001,2,1,1,211,Dormant
CUST002361,218,3,297.11,1,1,1,111,Lost
CUST002362,43,5,415.71000000000004,4,2,2,422,Potential Loyalists
CUST002363,15,6,582.62,4,3,3,433,Champions
CUST002364,178,4,396.78,2,2,2,222,Need Attention
CUST002365,18,8,794.69,4,4,4,444,Champions
CUST002366,169,4,409.47,2,2,2,222,Need Attention
CUST002367,21,3,261.48,4,1,1,411,Dormant
CUST002368,31,5,531.47,4,2,3,423,Potential Loyalists
CUST002369,37,6,678.13,4,3,4,434,Champions
CUST002370,40,4,534.19,4,2,3,423,Potential Loyalists
CUST002371,352,2,144.69,1,1,1,111,Lost
CUST002372,69,5,472.82,3,2,2,322,Potential Loyalists
CUST002373,14,8,627.21,4,4,3,443,Champions
CUST002374,38,8,792.28,4,4,4,444,Champions
CUST002375,15,6,672.21,4,3,4,434,Champions
CUST002376,139,6,677.16,2,3,4,234,Loyal Customers
CUST002377,211,4,508.7,2,2,3,223,Need Attention
CUST002378,83,3,284.38,3,1,1,311,Dormant
CUST002379,25,5,542.14,4,2,3,423,Potential Loyalists
CUST002380,32,4,439.2,4,2,2,422,Potential Loyalists
CUST002381,6,5,366.1,4,2,2,422,Potential Loyalists
CUST002382,34,5,583.24,4,2,3,423,Potential Loyalists
CUST002383,256,6,531.73,1,3,3,133,Loyal Customers
CUST002384,101,6,662.53,3,3,4,334,Champions
CUST002385,38,5,534.13,4,2,3,423,Potential Loyalists
CUST002386,72,7,692.6700000000001,3,4,4,344,Champions
CUST002387,8,2,160.44,4,1,1,411,Dormant
CUST002388,129,4,464.67999999999995,2,2,2,222,Need Attention
CUST002389,122,5,546.1,2,2,3,223,Need Attention
CUST002390,7,5,445.15,4,2,2,422,Potential Loyalists
CUST002391,104,4,476.65,3,2,2,322,Potential Loyalists
CUST002392,301,3,223.09,1,1,1,111,Lost
CUST002393,25,8,776.26,4,4,4,444,Champions
CUST002394,227,6,661.01,1,3,3,133,Loyal Customers
CUST002395,40,7,794.4300000000001,4,4,4,444,Champions
CUST002396,130,7,742.35,2,4,4,244,Loyal Customers
CUST002397,224,6,475.65999999999997,1,3,2,132,At Risk
CUST002398,241,7,605.65,1,4,3,143,Loyal Customers
CUST002399,314,6,504.15,1,3,3,133,Loyal Customers
CUST002400,56,6,544.15,3,3,3,333,Champions
CUST002401,35,4,298.77,4,2,1,421,Need Attention
CUST002402,15,9,782.53,4,4,4,444,Champions
CUST002403,170,8,743.27,2,4,4,244,Loyal Customers
CUST002404,451,4,332.93,1,2,1,121,Lost
CUST002405,140,8,791.69,2,4,4,244,Loyal Customers
CUST002406,177,3,335.25,2,1,1,211,Dormant
CUST002407,37,5,417.38,4,2,2,422,Potential Loyalists
CUST002408,225,8,878.29,1,4,4,144,Loyal Customers
CUST002409,98,5,775.52,3,2,4,324,Potential Loyalists
CUST002410,19,5,643.0899999999999,4,2,3,423,Potential Loyalists
CUST002411,36,4,346.46000000000004,4,2,2,422,Potential Loyalists
CUST002412,85,5,563.51,3,2,3,323,Potential Loyalists
CUST002413,248,2,151.23000000000002,1,1,1,111,Lost
CUST002414,97,7,761.21,3,4,4,344,Champions
CUST002415,83,6,623.06,3,3,3,333,Champions
CUST002416,445,9,1084.1399999999999,1,4,4,144,Loyal Customers
CUST002417,297,4,374.32,1,2,2,122,At Risk
CUST002418,17,6,658.9399999999999,4,3,3,433,Champions
CUST002419,77,4,464.43,3,2,2,322,Potential Loyalists
CUST002420,20,4,402.65,4,2,2,422,Potential Loyalists
CUST002421,243,4,614.5500000000001,1,2,3,123,At Risk
CUST002422,93,7,560.28,3,4,3,343,Champions
CUST002423,241,1,119.35,1,1,1,111,Lost
CUST002424,9,3,300.69,4,1,1,411,Dormant
CUST002425,29,5,352.72,4,2,2,422,Potential Loyalists
CUST002426,125,5,487.44,2,2,2,222,Need Attention
CUST002427,110,5,605.49,2,2,3,223,Need Attention
CUST002428,169,3,218.76999999999998,2,1,1,211,Dormant
CUST002429,179,5,470.13,2,2,2,222,Need Attention
CUST002430,55,4,315.06,3,2,1,321,Need Attention
CUST002431,147,4,456.29,2,2,2,222,Need Attention
CUST002432,150,3,383.93,2,1,2,212,Dormant
CUST002433,81,5,528.46,3,2,3,323,Potential Loyalists
CUST002434,352,2,176.1,1,1,1,111,Lost
CUST002435,98,5,612.62,3,2,3,323,Potential Loyalists
CUST002436,92,3,253.64,3,1,1,311,Dormant
CUST002437,159,3,351.77,2,1,2,212,Dormant
CUST002438,78,7,571.78,3,4,3,343,Champions
CUST002439,126,6,637.8199999999999,2,3,3,233,Loyal Customers
CUST002440,51,6,572.59,3,3,3,333,Champions
CUST002441,29,9,845.77,4,4,4,444,Champions
CUST002442,139,8,659.9300000000001,2,4,3,243,Loyal Customers
CUST002443,257,3,340.65,1,1,2,112,Lost
CUST002444,94,5,448.74,3,2,2,322,Potential Loyalists
CUST002445,74,10,1110.66,3,4,4,344,Champions
CUST002446,163,4,387.25,2,2,2,222,Need Attention
CUST002447,14,8,735.6,4,4,4,444,Champions
CUST002448,26,3,309.65999999999997,4,1,1,411,Dormant
CUST002449,344,4,279.93,1,2,1,121,Lost
CUST002450,56,7,733.8,3,4,4,344,Champions
CUST002451,179,2,171.36,2,1,1,211,Dormant
CUST002452,17,6,652.21,4,3,3,433,Champions
CUST002453,25,9,1038.3400000000001,4,4,4,444,Champions
CUST002454,224,5,473.16,1,2,2,122,At Risk
CUST002455,127,6,667.81,2,3,4,234,Loyal Customers
CUST002456,52,4,509.12,3,2,3,323,Potential Loyalists
CUST002457,323,3,352.53,1,1,2,112,Lost
CUST002458,255,6,683.05,1,3,4,134,Loyal Customers
CUST002459,53,3,262.1,3,1,1,311,Dormant
CUST002460,383,3,402.49,1,1,2,112,Lost
CUST002461,127,6,554.7,2,3,3,233,Loyal Customers
CUST002462,227,6,746.91,1,3,4,134,Loyal Customers
CUST002463,47,10,1128.29,3,4,4,344,Champions
CUST002464,104,3,244.51999999999998,3,1,1,311,Dormant
CUST002465,156,7,749.52,2,4,4,244,Loyal Customers
CUST002466,147,7,714.24,2,4,4,244,Loyal Customers
CUST002467,434,4,418.92,1,2,2,122,At Risk
CUST002468,52,9,850.51,3,4,4,344,Champions
CUST002469,107,3,397.96000000000004,3,1,2,312,Dormant
CUST002470,39,4,470.42999999999995,4,2,2,422,Potential Loyalists
CUST002471,20,7,610.4,4,4,3,443,Champions
CUST002472,321,6,624.54,1,3,3,133,Loyal Customers
CUST002473,25,8,908.61,4,4,4,444,Champions
CUST002474,522,2,212.81,1,1,1,111,Lost
CUST002475,116,7,651.47,2,4,3,243,Loyal Customers
CUST002476,101,3,251.28,3,1,1,311,Dormant
CUST002477,268,2,268.02,1,1,1,111,Lost
CUST002478,13,4,357.94,4,2,2,422,Potential Loyalists
CUST002479,151,6,635.39,2,3,3,233,Loyal Customers
CUST002480,621,2,158.70999999999998,1,1,1,111,Lost
CUST002481,25,5,461.81,4,2,2,422,Potential Loyalists
CUST002482,309,5,559.6,1,2,3,123,At Risk
CUST002483,121,6,682.58,2,3,4,234,Loyal Customers
CUST002484,91,5,461.37,3,2,2,322,Potential Loyalists
CUST002485,185,3,269.86,2,1,1,211,Dormant
CUST002486,62,4,369.57000000000005,3,2,2,322,Potential Loyalists
CUST002487,453,3,286.37,1,1,1,111,Lost
CUST002488,8,10,1081.48,4,4,4,444,Champions
CUST002489,82,4,452.87,3,2,2,322,Potential Loyalists
CUST002490,30,4,425.44,4,2,2,422,Potential Loyalists
CUST002491,182,7,840.19,2,4,4,244,Loyal Customers
CUST002492,9,10,1067.13,4,4,4,444,Champions
CUST002493,728,1,210.05,1,1,1,111,Lost
CUST002494,24,10,1015.4300000000001,4,4,4,444,Champions
CUST002495,129,6,554.6800000000001,2,3,3,233,Loyal Customers
CUST002496,106,5,595.42,3,2,3,323,Potential Loyalists
CUST002497,160,7,605.13,2,4,3,243,Loyal Customers
CUST002498,104,11,994.97,3,4,4,344,Champions
CUST002499,101,10,1118.34,3,4,4,344,Champions
CUST002500,127,6,645.22,2,3,3,233,Loyal Customers
CUST002501,77,1,93.65,3,1,1,311,Dormant
CUST002502,79,7,573.3,3,4,3,343,Champions
CUST002503,15,4,328.15999999999997,4,2,1,421,Need Attention
CUST002504,141,4,385.64,2,2,2,222,Need Attention
CUST002505,188,7,561.38,2,4,3,243,Loyal Customers
CUST002506,19,7,550.01,4,4,3,443,Champions
CUST002507,33,10,1220.59,4,4,4,444,Champions
CUST002508,21,5,431.65999999999997,4,2,2,422,Potential Loyalists
CUST002509,265,4,353.09,1,2,2,122,At Risk
CUST002510,97,4,305.47,3,2,1,321,Need Attention
CUST002511,126,6,665.25,2,3,4,234,Loyal Customers
CUST002512,183,7,651.03,2,4,3,243,Loyal Customers
CUST002513,60,3,250.39,3,1,1,311,Dormant
CUST002514,397,4,370.11,1,2,2,122,At Risk
CUST002515,279,5,541.1500000000001,1,2,3,123,At Risk
CUST002516,393,3,228.07999999999998,1,1,1,111,Lost
CUST002517,271,2,183.2,1,1,1,111,Lost
CUST002518,30,10,1008.51,4,4,4,444,Champions
CUST002519,437,3,306.49,1,1,1,111,Lost
CUST002520,253,4,406.15000000000003,1,2,2,122,At Risk
CUST002521,107,4,389.42,3,2,2,322,Potential Loyalists
CUST002522,82,4,542.8299999999999,3,2,3,323,Potential Loyalists
CUST002523,312,3,236.26,1,1,1,111,Lost
CUST002524,23,6,545.59,4,3,3,433,Champions
CUST002525,347,4,385.91,1,2,2,122,At Risk
CUST002526,502,1,119.08,1,1,1,111,Lost
CUST002527,67,2,193.18,3,1,1,311,Dormant
CUST002528,273,5,470.57,1,2,2,122,At Risk
CUST002529,400,1,64.28,1,1,1,111,Lost
CUST002530,69,8,952.28,3,4,4,344,Champions
CUST002531,161,4,323.25,2,2,1,221,Need Attention
CUST002532,35,6,654.7,4,3,3,433,Champions
CUST002533,171,2,176.64,2,1,1,211,Dormant
CUST002534,282,5,645.93,1,2,3,123,At Risk
CUST002535,225,4,501.37,1,2,3,123,At Risk
CUST002536,24,5,510.3,4,2,3,423,Potential Loyalists
CUST002537,184,2,224.71,2,1,1,211,Dormant
CUST002538,136,2,285.7,2,1,1,211,Dormant
CUST002539,22,6,574.12,4,3,3,433,Champions
CUST002540,57,4,507.72,3,2,3,323,Potential Loyalists
CUST002541,673,1,49.9,1,1,1,111,Lost
CUST002542,358,3,284.89,1,1,1,111,Lost
CUST002543,332,2,228.63,1,1,1,111,Lost
CUST002544,294,5,463.35,1,2,2,122,At Risk
CUST002545,417,3,333.69,1,1,1,111,Lost
CUST002546,569,3,365.34000000000003,1,1,2,112,Lost
CUST002547,140,6,719.6899999999999,2,3,4,234,Loyal Customers
CUST002548,47,5,675.0699999999999,3,2,4,324,Potential Loyalists
CUST002549,118,5,499.5,2,2,3,223,Need Attention
CUST002550,54,12,1038.08,3,4,4,344,Champions
CUST002551,187,5,438.31999999999994,2,2,2,222,Need Attention
CUST002553,111,5,552.12,2,2,3,223,Need Attention
CUST002554,11,6,507.64,4,3,3,433,Champions
CUST002555,234,6,570.7,1,3,3,133,Loyal Customers
CUST002556,101,4,323.53,3,2,1,321,Need Attention
CUST002557,21,7,797.1800000000001,4,4,4,444,Champions
CUST002558,141,4,408.8,2,2,2,222,Need Attention
CUST002559,19,5,506.7,4,2,3,423,Potential Loyalists
CUST002560,15,6,696.11,4,3,4,434,Champions
CUST002561,162,7,630.22,2,4,3,243,Loyal Customers
CUST002562,48,9,950.73,3,4,4,344,Champions
CUST002563,94,3,309.39,3,1,1,311,Dormant
CUST002564,89,4,442.64,3,2,2,322,Potential Loyalists
CUST002565,37,5,431.68,4,2,2,422,Potential Loyalists
CUST002566,29,5,452.97,4,2,2,422,Potential Loyalists
CUST002567,49,6,795.85,3,3,4,334,Champions
CUST002568,86,5,527.27,3,2,3,323,Potential Loyalists
CUST002569,243,2,228.48000000000002,1,1,1,111,Lost
CUST002570,424,3,395.93,1,1,2,112,Lost
CUST002571,561,2,143.28,1,1,1,111,Lost
CUST002572,77,8,792.15,3,4,4,344,Champions
CUST002573,7,5,540.08,4,2,3,423,Potential Loyalists
CUST002574,7,5,425.28999999999996,4,2,2,422,Potential Loyalists
CUST002575,149,4,342.2,2,2,2,222,Need Attention
CUST002576,115,7,767.78,2,4,4,244,Loyal Customers
CUST002577,195,9,826.34,2,4,4,244,Loyal Customers
CUST002578,88,9,896.45,3,4,4,344,Champions
CUST002579,23,4,377.3,4,2,2,422,Potential Loyalists
CUST002580,245,2,187.13,1,1,1,111,Lost
CUST002581,106,7,612.2,3,4,3,343,Champions
CUST002582,188,6,633.36,2,3,3,233,Loyal Customers
CUST002583,77,6,558.75,3,3,3,333,Champions
CUST002584,328,5,483.65000000000003,1,2,2,122,At Risk
CUST002585,223,6,830.4399999999999,1,3,4,134,Loyal Customers
CUST002586,266,6,695.1,1,3,4,134,Loyal Customers
CUST002587,7,8,877.5699999999999,4,4,4,444,Champions
CUST002588,53,5,394.96,3,2,2,322,Potential Loyalists
CUST002589,407,5,543.89,1,2,3,123,At Risk
CUST002590,113,5,550.17,2,2,3,223,Need Attention
CUST002591,104,2,140.06,3,1,1,311,Dormant
CUST002592,143,4,300.02,2,2,1,221,Need Attention
CUST002593,374,4,428.2,1,2,2,122,At Risk
CUST002594,115,4,362.02,2,2,2,222,Need Attention
CUST002595,50,6,626.2,3,3,3,333,Champions
CUST002596,19,3,310.22,4,1,1,411,Dormant
CUST002597,277,3,461.57,1,1,2,112,Lost
CUST002598,132,3,347.96,2,1,2,212,Dormant
CUST002599,303,4,443.04999999999995,1,2,2,122,At Risk
CUST002600,67,5,605.14,3,2,3,323,Potential Loyalists
CUST002601,20,5,518.58,4,2,3,423,Potential Loyalists
CUST002602,89,6,554.24,3,3,3,333,Champions
CUST002603,55,2,205.44,3,1,1,311,Dormant
CUST002604,183,4,387.39,2,2,2,222,Need Attention
CUST002605,130,6,593.83,2,3,3,233,Loyal Customers
CUST002606,187,4,440.99,2,2,2,222,Need Attention
CUST002608,89,5,457.39,3,2,2,322,Potential Loyalists
CUST002609,125,8,744.93,2,4,4,244,Loyal Customers
CUST002610,84,5,388.65,3,2,2,322,Potential Loyalists
CUST002611,176,1,93.89,2,1,1,211,Dormant
CUST002612,128,7,667.95,2,4,4,244,Loyal Customers
CUST002613,79,5,527.77,3,2,3,323,Potential Loyalists
CUST002614,378,2,156.0,1,1,1,111,Lost
CUST002615,289,5,629.8,1,2,3,123,At Risk
CUST002616,56,5,636.66,3,2,3,323,Potential Loyalists
CUST002617,106,5,406.3,3,2,2,322,Potential Loyalists
CUST002618,11,9,826.64,4,4,4,444,Champions
CUST002619,152,5,578.71,2,2,3,223,Need Attention
CUST002620,134,5,466.96000000000004,2,2,2,222,Need Attention
CUST002621,24,4,381.64,4,2,2,422,Potential Loyalists
CUST002622,5,6,632.74,4,3,3,433,Champions
CUST002623,121,7,618.05,2,4,3,243,Loyal Customers
CUST002624,34,5,697.72,4,2,4,424,Potential Loyalists
CUST002625,7,6,620.61,4,3,3,433,Champions
CUST002626,1,4,599.91,4,2,3,423,Potential Loyalists
CUST002627,3,5,497.53999999999996,4,2,3,423,Potential Loyalists
CUST002628,179,2,243.0,2,1,1,211,Dormant
CUST002629,113,5,680.5,2,2,4,224,Need Attention
CUST002630,716,1,123.26,1,1,1,111,Lost
CUST002631,85,12,1160.83,3,4,4,344,Champions
CUST002632,210,5,572.3,2,2,3,223,Need Attention
CUST002633,94,2,139.77,3,1,1,311,Dormant
CUST002634,488,3,255.41,1,1,1,111,Lost
CUST002635,90,3,284.28999999999996,3,1,1,311,Dormant
CUST002636,148,3,251.82,2,1,1,211,Dormant
CUST002637,8,5,461.04999999999995,4,2,2,422,Potential Loyalists
CUST002638,93,3,197.56,3,1,1,311,Dormant
